UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
111920,907.0,3690.0,25.0,845.0,0.0,0.0,845.0,618.0,73.0,823.0,0.0,0.0,823.0,347.0,42.0,21.0
111939,1685.0,6666.0,25.0,1341.0,0.0,0.0,1341.0,916.0,68.0,1473.0,0.0,0.0,1473.0,647.0,44.0,22.0
111948,2061.0,2588.0,80.0,1595.0,0.0,0.0,1595.0,1456.0,91.0,13.0,0.0,0.0,13.0,8.0,62.0,12.0
111966,14.0,82.0,17.0,15.0,0.0,0.0,15.0,8.0,53.0,1.0,0.0,0.0,1.0,1.0,100.0,5.0
112075,344.0,602.0,57.0,341.0,0.0,0.0,341.0,237.0,70.0,0.0,0.0,0.0,0.0,0.0,,14.0
112084,38.0,120.0,32.0,80.0,0.0,0.0,80.0,48.0,60.0,2.0,0.0,2.0,4.0,4.0,100.0,11.0
112172,1193.0,3252.0,37.0,877.0,0.0,0.0,877.0,599.0,68.0,422.0,0.0,0.0,422.0,203.0,48.0,23.0
112181,,,,17.0,0.0,0.0,17.0,15.0,88.0,,,,,,,18.0
112190,1097.0,4670.0,23.0,895.0,0.0,0.0,895.0,596.0,67.0,1011.0,0.0,0.0,1011.0,346.0,34.0,20.0
112260,322.0,333.0,97.0,356.0,0.0,0.0,356.0,341.0,96.0,,,,,,,8.0
112288,,,,391.0,0.0,0.0,391.0,297.0,76.0,,,,,,,17.0
112367,,,,19.0,0.0,0.0,19.0,18.0,95.0,46.0,0.0,0.0,46.0,46.0,100.0,17.0
112385,113.0,3723.0,3.0,77.0,0.0,0.0,77.0,42.0,55.0,537.0,0.0,0.0,537.0,139.0,26.0,30.0
112394,39.0,80.0,49.0,16.0,0.0,0.0,16.0,8.0,50.0,2.0,0.0,0.0,2.0,1.0,50.0,11.0
112455,,,,31.0,0.0,0.0,31.0,28.0,90.0,,,,,,,13.0
112561,212.0,482.0,44.0,140.0,0.0,0.0,140.0,80.0,57.0,150.0,0.0,0.0,150.0,35.0,23.0,14.0
112570,,,,66.0,0.0,0.0,66.0,24.0,36.0,3.0,0.0,0.0,3.0,2.0,67.0,15.0
112686,174.0,1243.0,14.0,132.0,0.0,0.0,132.0,84.0,64.0,152.0,0.0,0.0,152.0,61.0,40.0,14.0
112826,377.0,2053.0,18.0,266.0,0.0,0.0,266.0,172.0,65.0,357.0,0.0,0.0,357.0,135.0,38.0,20.0
113096,1179.0,5148.0,23.0,1113.0,0.0,0.0,1113.0,802.0,72.0,1284.0,0.0,0.0,1284.0,522.0,41.0,27.0
113111,476.0,1957.0,24.0,410.0,0.0,0.0,410.0,280.0,68.0,366.0,0.0,0.0,366.0,166.0,45.0,17.0
113193,546.0,3089.0,18.0,512.0,0.0,0.0,512.0,349.0,68.0,343.0,0.0,0.0,343.0,140.0,41.0,27.0
113218,461.0,2900.0,16.0,363.0,0.0,0.0,363.0,280.0,77.0,639.0,0.0,0.0,639.0,250.0,39.0,23.0
113236,1564.0,4699.0,33.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,22.0
113333,2616.0,5565.0,47.0,2446.0,0.0,0.0,2446.0,1911.0,78.0,675.0,0.0,0.0,675.0,257.0,38.0,27.0
113449,,,,36.0,0.0,0.0,36.0,29.0,81.0,,,,,,,25.0
113537,,,,2.0,0.0,0.0,2.0,1.0,50.0,,,,,,,6.0
113573,1178.0,3211.0,37.0,1095.0,0.0,0.0,1095.0,706.0,64.0,616.0,0.0,0.0,616.0,252.0,41.0,26.0
113582,7.0,17.0,41.0,3.0,0.0,0.0,3.0,1.0,33.0,1.0,0.0,0.0,1.0,1.0,100.0,7.0
113634,1566.0,4704.0,33.0,1334.0,0.0,0.0,1334.0,1061.0,80.0,1026.0,0.0,0.0,1026.0,482.0,47.0,24.0
113698,215.0,304.0,71.0,244.0,0.0,0.0,244.0,208.0,85.0,1.0,0.0,0.0,1.0,1.0,100.0,9.0
113856,1601.0,8004.0,20.0,1325.0,0.0,0.0,1325.0,895.0,68.0,1454.0,0.0,0.0,1454.0,473.0,33.0,29.0
113980,2268.0,6744.0,34.0,2087.0,0.0,0.0,2087.0,1487.0,71.0,1829.0,0.0,0.0,1829.0,761.0,42.0,26.0
114266,615.0,2573.0,24.0,565.0,0.0,0.0,565.0,442.0,78.0,503.0,0.0,0.0,503.0,228.0,45.0,25.0
114354,316.0,661.0,48.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,17.0
114433,152.0,536.0,28.0,16.0,0.0,0.0,16.0,13.0,81.0,0.0,0.0,0.0,0.0,0.0,,16.0
114460,,,,17.0,0.0,0.0,17.0,15.0,88.0,9.0,0.0,0.0,9.0,7.0,78.0,15.0
114637,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,20.0
114716,781.0,4470.0,17.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,25.0
114761,,,,6.0,0.0,0.0,6.0,4.0,67.0,,,,,,,24.0
114789,1741.0,7781.0,22.0,1210.0,0.0,0.0,1210.0,798.0,66.0,1106.0,0.0,0.0,1106.0,398.0,36.0,25.0
114813,155.0,411.0,38.0,195.0,0.0,0.0,195.0,147.0,75.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0
114859,2038.0,6057.0,34.0,1736.0,0.0,0.0,1736.0,1246.0,72.0,1006.0,0.0,0.0,1006.0,406.0,40.0,23.0
114938,426.0,1713.0,25.0,400.0,0.0,0.0,400.0,312.0,78.0,258.0,0.0,0.0,258.0,105.0,41.0,21.0
114947,,,,,,,,,,,,,,,,6.0
115001,1113.0,2965.0,38.0,1055.0,0.0,0.0,1055.0,722.0,68.0,550.0,0.0,0.0,550.0,180.0,33.0,24.0
115010,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,14.0
115083,,,,,,,,,,,,,,,,13.0
115126,938.0,3968.0,24.0,918.0,0.0,0.0,918.0,675.0,74.0,694.0,0.0,0.0,694.0,251.0,36.0,26.0
115296,1361.0,4244.0,32.0,1101.0,0.0,0.0,1101.0,783.0,71.0,893.0,0.0,0.0,893.0,420.0,47.0,19.0
115357,,,,9.0,0.0,0.0,9.0,8.0,89.0,12.0,0.0,0.0,12.0,10.0,83.0,15.0
115393,1075.0,2995.0,36.0,927.0,0.0,0.0,927.0,666.0,72.0,982.0,0.0,0.0,982.0,288.0,29.0,22.0
115409,237.0,260.0,91.0,225.0,0.0,0.0,225.0,219.0,97.0,,,,,,,8.0
115658,,,,5.0,0.0,0.0,5.0,3.0,60.0,6.0,0.0,0.0,6.0,5.0,83.0,15.0
115728,136.0,233.0,58.0,99.0,0.0,0.0,99.0,64.0,65.0,2.0,0.0,0.0,2.0,1.0,50.0,9.0
115755,930.0,1860.0,50.0,609.0,0.0,0.0,609.0,451.0,74.0,20.0,0.0,0.0,20.0,12.0,60.0,15.0
115773,3.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.0
115861,1048.0,2236.0,47.0,924.0,0.0,0.0,924.0,706.0,76.0,436.0,0.0,0.0,436.0,240.0,55.0,31.0
115931,,,,137.0,0.0,0.0,137.0,116.0,85.0,,,,,,,34.0
116226,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.0
116350,,,,16.0,0.0,0.0,16.0,2.0,13.0,,,,,,,12.0
116439,1420.0,3800.0,37.0,1292.0,0.0,0.0,1292.0,1030.0,80.0,608.0,0.0,0.0,608.0,295.0,49.0,28.0
116563,,,,3.0,0.0,0.0,3.0,2.0,67.0,,,,,,,14.0
116846,,,,,,,,,,,,,,,,3.0
117052,574.0,2838.0,20.0,378.0,0.0,0.0,378.0,224.0,59.0,326.0,0.0,0.0,326.0,119.0,37.0,21.0
117104,71.0,130.0,55.0,58.0,0.0,0.0,58.0,40.0,69.0,4.0,0.0,0.0,4.0,3.0,75.0,12.0
117140,654.0,982.0,67.0,672.0,1.0,0.0,671.0,516.0,77.0,8.0,0.0,0.0,8.0,6.0,75.0,11.0
117168,115.0,189.0,61.0,122.0,1.0,0.0,121.0,95.0,79.0,1.0,0.0,0.0,1.0,1.0,100.0,9.0
117195,138.0,1276.0,11.0,81.0,0.0,0.0,81.0,43.0,53.0,148.0,0.0,0.0,148.0,30.0,20.0,17.0
117238,,,,19.0,0.0,0.0,19.0,14.0,74.0,,,,,,,22.0
117247,284.0,4008.0,7.0,181.0,7.0,0.0,174.0,83.0,48.0,663.0,81.0,0.0,582.0,173.0,30.0,26.0
117274,112.0,597.0,19.0,115.0,0.0,0.0,115.0,58.0,50.0,126.0,0.0,0.0,126.0,34.0,27.0,13.0
117283,5.0,12.0,42.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,11.0
117557,87.0,96.0,91.0,4.0,0.0,0.0,4.0,4.0,100.0,,,,,,,16.0
117575,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,3.0,2.0,67.0,9.0
117627,328.0,465.0,71.0,195.0,0.0,0.0,195.0,149.0,76.0,20.0,0.0,0.0,20.0,10.0,50.0,10.0
117636,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,3.0
117645,2877.0,7006.0,41.0,2413.0,0.0,0.0,2413.0,1644.0,68.0,1263.0,0.0,0.0,1263.0,416.0,33.0,26.0
117672,3.0,244.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,14.0
117690,564.0,3302.0,17.0,492.0,0.0,0.0,492.0,345.0,70.0,466.0,0.0,0.0,466.0,115.0,25.0,26.0
117706,1524.0,5679.0,27.0,1256.0,0.0,0.0,1256.0,988.0,79.0,1153.0,0.0,0.0,1153.0,473.0,41.0,27.0
117715,177.0,2450.0,7.0,126.0,0.0,0.0,126.0,82.0,65.0,346.0,0.0,0.0,346.0,86.0,25.0,19.0
117724,664.0,4428.0,15.0,472.0,0.0,0.0,472.0,326.0,69.0,813.0,0.0,0.0,813.0,263.0,32.0,22.0
117733,928.0,5952.0,16.0,698.0,0.0,0.0,698.0,518.0,74.0,977.0,0.0,0.0,977.0,386.0,40.0,25.0
117751,296.0,626.0,47.0,223.0,0.0,0.0,223.0,192.0,86.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0
117788,719.0,5473.0,13.0,668.0,0.0,0.0,668.0,420.0,63.0,918.0,0.0,0.0,918.0,230.0,25.0,27.0
117803,,,,,,,,,,,,,,,,3.0
117867,505.0,4041.0,12.0,480.0,0.0,0.0,480.0,338.0,70.0,610.0,0.0,0.0,610.0,209.0,34.0,28.0
117894,873.0,2649.0,33.0,784.0,0.0,0.0,784.0,553.0,71.0,659.0,0.0,0.0,659.0,320.0,49.0,22.0
117946,1607.0,2156.0,75.0,1606.0,0.0,0.0,1606.0,1409.0,88.0,4.0,0.0,0.0,4.0,2.0,50.0,11.0
117955,,,,33.0,0.0,0.0,33.0,28.0,85.0,17.0,0.0,0.0,17.0,17.0,100.0,20.0
118134,,,,5.0,0.0,0.0,5.0,3.0,60.0,14.0,0.0,0.0,14.0,14.0,100.0,10.0
118143,,,,4.0,0.0,0.0,4.0,4.0,100.0,5.0,0.0,0.0,5.0,4.0,80.0,14.0
118161,,,,12.0,0.0,0.0,12.0,11.0,92.0,,,,,,,10.0
118198,,,,176.0,0.0,0.0,176.0,158.0,90.0,,,,,,,20.0
118347,347.0,1389.0,25.0,252.0,0.0,0.0,252.0,183.0,73.0,354.0,0.0,0.0,354.0,157.0,44.0,16.0
118684,122.0,1100.0,11.0,70.0,0.0,0.0,70.0,35.0,50.0,137.0,0.0,0.0,137.0,38.0,28.0,14.0
118693,202.0,317.0,64.0,148.0,0.0,0.0,148.0,105.0,71.0,0.0,0.0,0.0,0.0,0.0,,15.0
118718,1229.0,3122.0,39.0,1005.0,0.0,0.0,1005.0,689.0,69.0,507.0,0.0,0.0,507.0,161.0,32.0,25.0
118772,135.0,2862.0,5.0,120.0,14.0,0.0,106.0,60.0,57.0,566.0,67.0,0.0,499.0,131.0,26.0,26.0
118912,1107.0,3589.0,31.0,19.0,0.0,0.0,19.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,,19.0
118930,355.0,2007.0,18.0,266.0,0.0,0.0,266.0,181.0,68.0,355.0,0.0,0.0,355.0,150.0,42.0,15.0
118958,,,,12.0,0.0,0.0,12.0,9.0,75.0,14.0,0.0,0.0,14.0,8.0,57.0,15.0
118976,1209.0,2758.0,44.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,18.0
118994,,,,68.0,0.0,0.0,68.0,54.0,79.0,,,,,,,18.0
119058,,,,,,,,,,,,,,,,1.0
119067,507.0,2097.0,24.0,413.0,0.0,0.0,413.0,277.0,67.0,399.0,0.0,0.0,399.0,149.0,37.0,18.0
119137,1531.0,4408.0,35.0,1402.0,0.0,0.0,1402.0,1105.0,79.0,909.0,0.0,0.0,909.0,407.0,45.0,27.0
119164,2579.0,7675.0,34.0,2252.0,0.0,0.0,2252.0,1842.0,82.0,1446.0,0.0,0.0,1446.0,774.0,54.0,22.0
119173,378.0,589.0,64.0,364.0,0.0,0.0,364.0,281.0,77.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0
119216,1875.0,5973.0,31.0,1453.0,0.0,0.0,1453.0,934.0,64.0,1581.0,0.0,0.0,1581.0,510.0,32.0,30.0
119270,127.0,250.0,51.0,29.0,0.0,0.0,29.0,24.0,83.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0
119331,444.0,1180.0,38.0,427.0,0.0,0.0,427.0,314.0,74.0,277.0,0.0,0.0,277.0,117.0,42.0,17.0
119553,,,,277.0,0.0,0.0,277.0,219.0,79.0,,,,,,,15.0
119605,,,,11.0,0.0,0.0,11.0,7.0,64.0,27.0,0.0,0.0,27.0,7.0,26.0,16.0
119775,12.0,46.0,26.0,14.0,0.0,0.0,14.0,9.0,64.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
119951,,,,43.0,0.0,0.0,43.0,41.0,95.0,,,,,,,24.0
120069,,,,56.0,0.0,0.0,56.0,45.0,80.0,,,,,,,42.0
120078,,,,84.0,0.0,0.0,84.0,60.0,71.0,,,,,,,22.0
120087,,,,33.0,0.0,0.0,33.0,28.0,85.0,,,,,,,26.0
120166,16.0,17.0,94.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,3.0
120254,531.0,577.0,92.0,535.0,0.0,0.0,535.0,476.0,89.0,,,,,,,9.0
120290,756.0,3171.0,24.0,720.0,0.0,0.0,720.0,554.0,77.0,413.0,0.0,0.0,413.0,160.0,39.0,25.0
120342,2607.0,6171.0,42.0,2218.0,0.0,0.0,2218.0,1560.0,70.0,1262.0,0.0,0.0,1262.0,588.0,47.0,27.0
120403,314.0,436.0,72.0,261.0,0.0,0.0,261.0,199.0,76.0,2.0,0.0,0.0,2.0,1.0,50.0,9.0
120421,584.0,2343.0,25.0,500.0,0.0,0.0,500.0,357.0,71.0,586.0,0.0,0.0,586.0,227.0,39.0,27.0
120537,88.0,195.0,45.0,96.0,0.0,0.0,96.0,58.0,60.0,2.0,0.0,0.0,2.0,1.0,50.0,13.0
120661,,,,166.0,0.0,0.0,166.0,129.0,78.0,0.0,0.0,0.0,0.0,0.0,,22.0
120698,,,,,,,,,,,,,,,,12.0
120768,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,4.0
120838,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,7.0
120865,112.0,257.0,44.0,88.0,0.0,0.0,88.0,66.0,75.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0
120883,839.0,1057.0,79.0,779.0,0.0,0.0,779.0,683.0,88.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0
120953,81.0,1384.0,6.0,59.0,0.0,0.0,59.0,35.0,59.0,397.0,0.0,0.0,397.0,176.0,44.0,24.0
120971,1795.0,5623.0,32.0,1700.0,0.0,0.0,1700.0,1130.0,66.0,854.0,0.0,0.0,854.0,366.0,43.0,21.0
121044,2732.0,7533.0,36.0,2397.0,0.0,0.0,2397.0,1866.0,78.0,1330.0,0.0,0.0,1330.0,618.0,46.0,22.0
121150,940.0,1027.0,92.0,1023.0,0.0,0.0,1023.0,904.0,88.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0
121257,309.0,326.0,95.0,357.0,0.0,0.0,357.0,317.0,89.0,,,,,,,10.0
121275,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,12.0
121309,689.0,1016.0,68.0,662.0,0.0,0.0,662.0,560.0,85.0,0.0,0.0,0.0,0.0,0.0,,13.0
121345,412.0,449.0,92.0,451.0,0.0,0.0,451.0,434.0,96.0,0.0,0.0,0.0,0.0,0.0,,7.0
121363,348.0,1562.0,22.0,330.0,0.0,0.0,330.0,225.0,68.0,219.0,0.0,0.0,219.0,64.0,29.0,24.0
121433,,,,21.0,0.0,0.0,21.0,17.0,81.0,,,,,,,20.0
121619,1181.0,6851.0,17.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,31.0
121637,,,,23.0,0.0,0.0,23.0,16.0,70.0,,,,,,,29.0
121691,507.0,914.0,55.0,496.0,0.0,0.0,496.0,395.0,80.0,33.0,0.0,0.0,33.0,1.0,3.0,10.0
121707,305.0,1373.0,22.0,210.0,0.0,0.0,210.0,140.0,67.0,240.0,0.0,0.0,240.0,107.0,45.0,15.0
121859,,,,13.0,0.0,0.0,13.0,11.0,85.0,16.0,0.0,0.0,16.0,14.0,88.0,15.0
121868,,,,14.0,0.0,0.0,14.0,13.0,93.0,13.0,0.0,0.0,13.0,13.0,100.0,15.0
121886,1335.0,4881.0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,29.0
121901,1892.0,7163.0,26.0,1822.0,0.0,0.0,1822.0,1252.0,69.0,1446.0,0.0,0.0,1446.0,615.0,43.0,24.0
122117,,,,,,,,,,,,,,,,13.0
122180,1110.0,6164.0,18.0,1070.0,0.0,0.0,1070.0,749.0,70.0,1770.0,0.0,0.0,1770.0,490.0,28.0,25.0
122205,1301.0,5217.0,25.0,1353.0,0.0,0.0,1353.0,996.0,74.0,1089.0,0.0,0.0,1089.0,482.0,44.0,24.0
122296,,,,,,,,,,,,,,,,6.0
122339,557.0,5037.0,11.0,459.0,0.0,0.0,459.0,289.0,63.0,1009.0,0.0,0.0,1009.0,348.0,34.0,20.0
122375,1043.0,6803.0,15.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,24.0
122384,642.0,5457.0,12.0,454.0,0.0,0.0,454.0,320.0,70.0,866.0,0.0,0.0,866.0,343.0,40.0,27.0
122409,6529.0,11230.0,58.0,5233.0,0.0,0.0,5233.0,4679.0,89.0,36.0,0.0,0.0,36.0,21.0,58.0,25.0
122436,1234.0,1602.0,77.0,1165.0,1.0,0.0,1164.0,1051.0,90.0,1.0,0.0,0.0,1.0,1.0,100.0,13.0
122506,46.0,53.0,87.0,42.0,0.0,0.0,42.0,38.0,90.0,,,,,,,3.0
122597,3186.0,6569.0,49.0,2952.0,0.0,0.0,2952.0,2506.0,85.0,197.0,0.0,0.0,197.0,102.0,52.0,19.0
122612,1548.0,1934.0,80.0,1447.0,0.0,0.0,1447.0,1171.0,81.0,5.0,0.0,0.0,5.0,1.0,20.0,13.0
122658,1791.0,4896.0,37.0,1573.0,0.0,0.0,1573.0,1098.0,70.0,1317.0,0.0,0.0,1317.0,685.0,52.0,32.0
122685,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,31.0
122694,,,,57.0,0.0,0.0,57.0,38.0,67.0,,,,,,,25.0
122728,154.0,392.0,39.0,170.0,0.0,0.0,170.0,114.0,67.0,6.0,0.0,0.0,6.0,1.0,17.0,11.0
122746,554.0,3021.0,18.0,346.0,0.0,0.0,346.0,237.0,68.0,455.0,0.0,0.0,455.0,166.0,36.0,23.0
122755,3877.0,7454.0,52.0,4009.0,0.0,0.0,4009.0,3413.0,85.0,213.0,0.0,0.0,213.0,119.0,56.0,22.0
122791,663.0,2883.0,23.0,421.0,0.0,0.0,421.0,341.0,81.0,678.0,0.0,0.0,678.0,360.0,53.0,21.0
122889,1922.0,4464.0,43.0,1869.0,0.0,0.0,1869.0,1272.0,68.0,665.0,0.0,0.0,665.0,303.0,46.0,37.0
122931,1638.0,1849.0,89.0,1553.0,0.0,0.0,1553.0,1427.0,92.0,1.0,0.0,0.0,1.0,1.0,100.0,12.0
122977,3237.0,7120.0,45.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,26.0
123013,754.0,3335.0,23.0,692.0,0.0,0.0,692.0,460.0,66.0,713.0,0.0,0.0,713.0,291.0,41.0,17.0
123165,260.0,274.0,95.0,316.0,0.0,0.0,316.0,286.0,91.0,0.0,0.0,0.0,0.0,0.0,,10.0
123217,1607.0,4406.0,36.0,1216.0,0.0,0.0,1216.0,837.0,69.0,562.0,0.0,0.0,562.0,284.0,51.0,28.0
123280,1.0,6.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
123299,368.0,1891.0,19.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,24.0
123341,1601.0,5195.0,31.0,1419.0,0.0,0.0,1419.0,983.0,69.0,754.0,0.0,0.0,754.0,312.0,41.0,23.0
123350,,,,39.0,0.0,0.0,39.0,30.0,77.0,6.0,0.0,0.0,6.0,5.0,83.0,13.0
123457,109.0,241.0,45.0,119.0,0.0,0.0,119.0,77.0,65.0,0.0,0.0,0.0,0.0,0.0,,13.0
123484,142.0,471.0,30.0,127.0,0.0,0.0,127.0,62.0,49.0,64.0,0.0,0.0,64.0,14.0,22.0,13.0
123493,,,,84.0,0.0,0.0,84.0,66.0,79.0,,,,,,,12.0
123509,489.0,3392.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,27.0
123527,588.0,3303.0,18.0,650.0,0.0,0.0,650.0,408.0,63.0,716.0,0.0,0.0,716.0,365.0,51.0,16.0
123554,444.0,583.0,76.0,415.0,0.0,0.0,415.0,357.0,86.0,6.0,0.0,0.0,6.0,6.0,100.0,9.0
123563,779.0,2517.0,31.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,25.0
123572,940.0,1745.0,54.0,803.0,0.0,0.0,803.0,609.0,76.0,19.0,0.0,0.0,19.0,9.0,47.0,18.0
123642,,,,3.0,0.0,0.0,3.0,2.0,67.0,3.0,0.0,0.0,3.0,1.0,33.0,15.0
123651,539.0,701.0,77.0,494.0,0.0,0.0,494.0,357.0,72.0,1.0,0.0,0.0,1.0,1.0,100.0,16.0
123679,,,,176.0,0.0,0.0,176.0,155.0,88.0,20.0,0.0,0.0,20.0,13.0,65.0,18.0
123800,1864.0,5074.0,37.0,1564.0,0.0,0.0,1564.0,1180.0,75.0,907.0,0.0,0.0,907.0,436.0,48.0,22.0
123952,28.0,57.0,49.0,30.0,0.0,0.0,30.0,23.0,77.0,,,,,,,15.0
123961,3418.0,4888.0,70.0,3662.0,10.0,0.0,3652.0,3526.0,97.0,3.0,0.0,0.0,3.0,1.0,33.0,9.0
124113,236.0,2213.0,11.0,213.0,0.0,0.0,213.0,155.0,73.0,521.0,0.0,0.0,521.0,84.0,16.0,27.0
124292,139.0,155.0,90.0,131.0,0.0,0.0,131.0,120.0,92.0,,,,,,,11.0
124487,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,100.0,10.0
124681,,,,233.0,0.0,0.0,233.0,170.0,73.0,,,,,,,18.0
124706,,,,182.0,0.0,0.0,182.0,138.0,76.0,,,,,,,20.0
124937,,,,170.0,0.0,0.0,170.0,132.0,78.0,0.0,0.0,0.0,0.0,0.0,,22.0
125028,1214.0,3742.0,32.0,1035.0,0.0,0.0,1035.0,785.0,76.0,880.0,0.0,0.0,880.0,328.0,37.0,25.0
125082,,,,25.0,0.0,0.0,25.0,24.0,96.0,0.0,0.0,0.0,0.0,0.0,,20.0
125091,1145.0,4298.0,27.0,810.0,0.0,0.0,810.0,577.0,71.0,844.0,0.0,0.0,844.0,427.0,51.0,28.0
125170,264.0,2934.0,9.0,181.0,16.0,0.0,165.0,94.0,57.0,430.0,0.0,0.0,430.0,165.0,38.0,28.0
125231,,,,1.0,0.0,0.0,1.0,0.0,0.0,104.0,0.0,0.0,104.0,32.0,31.0,21.0
125310,,,,14.0,0.0,0.0,14.0,11.0,79.0,,,,,,,15.0
125462,173.0,1134.0,15.0,130.0,0.0,0.0,130.0,79.0,61.0,202.0,0.0,0.0,202.0,50.0,25.0,22.0
125471,340.0,3856.0,9.0,7.0,0.0,0.0,7.0,7.0,100.0,3.0,0.0,0.0,3.0,3.0,100.0,24.0
125499,700.0,2424.0,29.0,614.0,0.0,0.0,614.0,490.0,80.0,431.0,0.0,0.0,431.0,162.0,38.0,17.0
125532,,,,164.0,0.0,0.0,164.0,89.0,54.0,,,,,,,34.0
125727,311.0,401.0,78.0,331.0,0.0,0.0,331.0,285.0,86.0,2.0,0.0,0.0,2.0,0.0,0.0,10.0
125763,246.0,336.0,73.0,273.0,0.0,0.0,273.0,190.0,70.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0
125897,113.0,227.0,50.0,115.0,0.0,0.0,115.0,82.0,71.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0
126076,69.0,87.0,79.0,56.0,0.0,0.0,56.0,31.0,55.0,,,,,,,20.0
126119,358.0,1777.0,20.0,309.0,0.0,0.0,309.0,221.0,72.0,370.0,0.0,0.0,370.0,156.0,42.0,21.0
126182,298.0,535.0,56.0,294.0,0.0,0.0,294.0,167.0,57.0,12.0,0.0,0.0,12.0,4.0,33.0,13.0
126207,525.0,4762.0,11.0,455.0,1.0,0.0,454.0,263.0,58.0,450.0,0.0,0.0,450.0,188.0,42.0,17.0
126289,473.0,2267.0,21.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,23.0
126359,38.0,66.0,58.0,52.0,0.0,0.0,52.0,25.0,48.0,,,,,,,28.0
126562,1512.0,3409.0,44.0,1531.0,0.0,0.0,1531.0,1068.0,70.0,120.0,0.0,0.0,120.0,60.0,50.0,17.0
126580,1551.0,2665.0,58.0,1331.0,0.0,0.0,1331.0,889.0,67.0,97.0,0.0,0.0,97.0,48.0,49.0,15.0
126605,,,,49.0,0.0,0.0,49.0,37.0,76.0,,,,,,,11.0
126614,7027.0,8702.0,81.0,6648.0,3.0,0.0,6645.0,5833.0,88.0,79.0,5.0,0.0,74.0,45.0,61.0,18.0
126669,437.0,2747.0,16.0,487.0,0.0,0.0,487.0,405.0,83.0,162.0,0.0,0.0,162.0,45.0,28.0,16.0
126678,534.0,566.0,94.0,619.0,0.0,0.0,619.0,566.0,91.0,,,,,,,10.0
126687,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,22.0
126711,265.0,876.0,30.0,44.0,0.0,0.0,44.0,19.0,43.0,16.0,0.0,0.0,16.0,6.0,38.0,13.0
126748,131.0,603.0,22.0,121.0,0.0,0.0,121.0,45.0,37.0,22.0,0.0,0.0,22.0,7.0,32.0,15.0
126775,1510.0,1696.0,89.0,1380.0,0.0,0.0,1380.0,1292.0,94.0,1.0,0.0,0.0,1.0,1.0,100.0,17.0
126784,,,,39.0,0.0,0.0,39.0,31.0,79.0,,,,,,,10.0
